I|23.07.2009 15:02:36:093 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:38:656 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:38:656 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:41:203 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:41:203 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:43:750 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:43:750 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:46:296 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:46:296 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:48:859 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:48:859 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:51:390 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:51:390 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:53:734 |     |240   |(e8)|Telegram ID 29203 received
T|23.07.2009 15:02:53:734 |     |243   |(94)|Telegram ID 29203 received
T|23.07.2009 15:02:53:750 |     |243   |(94)|Telegram ID 2B5 received
I|23.07.2009 15:02:53:750 |     |243   |(94)|Telegram iFILTERANZ processed
T|23.07.2009 15:02:53:890 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:53:890 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:02:56:421 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:56:421 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:02:58:000 |     |243   |(1bc)|FDR_GetFdTemperature(1) returned 332
I|23.07.2009 15:02:58:000 |     |243   |(1bc)|FDR_GetFdTemperature(2) returned 300
T|23.07.2009 15:02:58:890 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:02:58:890 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:01:375 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:01:375 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:03:859 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:03:859 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:06:343 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:06:343 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:08:828 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:08:828 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:11:312 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:11:312 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:13:796 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:13:796 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:16:281 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:16:281 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:03:18:218 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:03:18:218 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:03:18:234 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110315
I|23.07.2009 15:03:18:234 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110315
T|23.07.2009 15:03:18:765 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:18:765 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:03:18:875 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:03:18:875 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:03:18:875 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:03:18:875 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
T|23.07.2009 15:03:21:250 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:21:250 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:23:734 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:23:734 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:26:218 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:26:218 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:03:28:000 |     |243   |(1bc)|FDR_GetFdTemperature(1) returned 332
I|23.07.2009 15:03:28:000 |     |243   |(1bc)|FDR_GetFdTemperature(2) returned 300
T|23.07.2009 15:03:28:734 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:28:734 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:03:28:937 |     |243   |(1bc)|USB media or USB recorder plugged in
T|23.07.2009 15:03:31:234 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:31:234 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:33:734 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:33:734 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:36:203 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:36:203 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:38:656 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:38:656 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:41:109 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:41:109 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:43:578 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:43:578 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:46:031 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:46:031 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:48:484 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:48:484 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:50:953 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:50:953 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:53:406 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:53:406 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:55:859 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:55:859 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:03:58:000 |     |243   |(1bc)|FDR_GetFdTemperature(1) returned 332
I|23.07.2009 15:03:58:000 |     |243   |(1bc)|FDR_GetFdTemperature(2) returned 300
T|23.07.2009 15:03:58:328 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:03:58:328 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:03:59:781 |     |243   |(94)|Telegram ID 7D received
I|23.07.2009 15:03:59:781 |     |243   |(94)|Telegram iROEANZ processed
T|23.07.2009 15:04:00:781 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:00:781 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:03:234 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:03:234 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:05:750 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:05:750 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:08:250 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:08:250 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:10:765 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:10:765 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:13:265 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:13:265 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:15:765 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:15:765 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:18:265 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:18:265 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:20:765 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:20:765 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:04:22:546 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:22:546 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:22:546 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110315
I|23.07.2009 15:04:22:546 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110315
I|23.07.2009 15:04:22:765 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:22:765 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:22:765 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:22:765 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
I|23.07.2009 15:04:22:984 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:22:984 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:23:000 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110315
I|23.07.2009 15:04:23:000 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110315
I|23.07.2009 15:04:23:203 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:23:218 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:23:218 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:23:218 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
T|23.07.2009 15:04:23:265 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:23:265 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:04:24:609 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:24:671 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:24:781 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:24:781 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
I|23.07.2009 15:04:24:812 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:24:812 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:24:828 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:24:828 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
I|23.07.2009 15:04:25:000 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:25:000 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:25:000 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110315
I|23.07.2009 15:04:25:000 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110315
I|23.07.2009 15:04:25:359 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:25:359 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:25:375 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:25:375 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
T|23.07.2009 15:04:25:765 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:25:765 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:04:26:640 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:26:640 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:26:656 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110315
I|23.07.2009 15:04:26:656 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110315
I|23.07.2009 15:04:27:500 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:27:500 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:27:515 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:27:515 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
I|23.07.2009 15:04:28:000 |     |243   |(1bc)|FDR_GetFdTemperature(1) returned 332
I|23.07.2009 15:04:28:000 |     |243   |(1bc)|FDR_GetFdTemperature(2) returned 300
I|23.07.2009 15:04:28:156 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:28:156 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:28:156 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110315
I|23.07.2009 15:04:28:156 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110315
T|23.07.2009 15:04:28:265 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:28:265 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:04:28:375 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:28:375 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:28:390 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:28:390 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
I|23.07.2009 15:04:28:593 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:28:609 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:28:609 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110315
I|23.07.2009 15:04:28:609 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110315
I|23.07.2009 15:04:28:812 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:28:828 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:28:828 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:28:828 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
I|23.07.2009 15:04:30:296 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:30:296 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:30:312 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110315
I|23.07.2009 15:04:30:312 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110315
I|23.07.2009 15:04:30:515 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:30:515 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:30:531 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:30:531 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
T|23.07.2009 15:04:30:765 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:30:765 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:04:32:234 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:32:234 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:32:250 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110315
I|23.07.2009 15:04:32:250 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110315
I|23.07.2009 15:04:32:671 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:32:671 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:32:687 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:32:687 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
T|23.07.2009 15:04:33:265 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:33:265 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:04:33:312 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:33:312 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:33:328 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110315
I|23.07.2009 15:04:33:328 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110315
I|23.07.2009 15:04:33:531 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:33:531 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:33:546 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:33:546 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
I|23.07.2009 15:04:33:968 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:33:968 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:33:984 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110315
I|23.07.2009 15:04:33:984 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110315
I|23.07.2009 15:04:34:187 |     |243   |(f8)|FDR_WaitCondStatusChanged returned 80
I|23.07.2009 15:04:34:187 |     |243   |(f8)|FDR_GetDetectorState(2) returned 2007
I|23.07.2009 15:04:34:203 |     |243   |(f8)|FDR_GetWLANStatus(2) returned 02G0110314
I|23.07.2009 15:04:34:203 |     |243   |(f8)|Image chain status: A, 0 (0), 0 (0), B: 095, W: 02G0110314
T|23.07.2009 15:04:35:765 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:35:765 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:38:265 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:38:265 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:40:765 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:40:765 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:43:281 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:43:281 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:45:781 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:45:781 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:48:328 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:48:328 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:50:890 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:50:890 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:04:52:359 |     |243   |(1bc)|USB media or USB recorder plugged in
T|23.07.2009 15:04:53:468 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:53:468 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:04:56:031 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:56:031 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:04:58:250 |     |243   |(1bc)|FDR_GetFdTemperature(1) returned 332
I|23.07.2009 15:04:58:265 |     |243   |(1bc)|FDR_GetFdTemperature(2) returned 300
T|23.07.2009 15:04:58:609 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:04:58:609 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:01:171 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:01:171 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:03:750 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:03:750 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:06:312 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:06:312 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:08:890 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:08:890 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:11:453 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:11:453 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:14:015 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:14:015 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:16:593 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:16:593 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:19:109 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:19:109 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:21:625 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:21:625 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:24:125 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:24:125 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:26:609 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:26:609 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
I|23.07.2009 15:05:28:000 |     |243   |(1bc)|FDR_GetFdTemperature(1) returned 332
I|23.07.2009 15:05:28:000 |     |243   |(1bc)|FDR_GetFdTemperature(2) returned 300
T|23.07.2009 15:05:29:093 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:29:093 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:31:578 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:31:578 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:34:062 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:34:062 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:36:546 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:36:546 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:39:031 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:39:031 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:41:515 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:41:515 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:44:000 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:44:000 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:46:484 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:46:484 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
T|23.07.2009 15:05:48:968 |     |243   |(94)|Telegram ID 2B6 received
I|23.07.2009 15:05:48:968 |     |243   |(94)|Telegram iDFRALLGANZ2 processed
